"rowid","kepid","kepoi_name","koi_period","koi_time0bk","koi_impact","koi_duration","koi_depth","koi_prad","koi_teq","koi_insol","koi_model_snr","koi_steff","koi_slogg","koi_srad","predict","CONFIRMED","FALSE POSITIVE"
1652,5942808,"K02250.01",2.9353620670000002,136.18415,0.86,1.5043000000000002,1052.6000000000001,3.15,1022,258.48,38.0,4922,4.505,0.8230000000000001,"CONFIRMED",0.9279214222676379,0.07207857773236218
1660,7033233,"K02339.02",65.18703725,177.62088749999998,,5.44,,,,,,,,,"FALSE POSITIVE",0.010889959493477264,0.9891100405065227
1661,6383785,"K00239.02",3.6227550600000002,132.99267,0.007,2.7868000000000004,180.60000000000002,1.62,1304,683.84,22.3,5794,4.282,1.216,"CONFIRMED",0.9182011366382524,0.08179886336174756
1669,8261920,"K02174.01",6.69332825,137.70324,0.9520000000000001,2.3110000000000004,781.8000000000001,2.44,609,32.54,23.400000000000002,4245,4.641,0.637,"CONFIRMED",0.8913662349108892,0.10863376508911081
1670,8261920,"K02174.02",33.1362861,169.50675999999999,0.791,4.163,825.2,2.05,357,3.86,16.3,4245,4.641,0.637,"CONFIRMED",0.7847065579766838,0.2152934420233162
1671,8261920,"K02174.03",7.72513619,176.80202,0.9540000000000001,2.0420000000000003,382.20000000000005,1.71,581,26.91,10.5,4245,4.641,0.637,"FALSE POSITIVE",0.30357443155155117,0.6964255684484488
1674,8126558,"K02259.01",12.191404050000001,136.33677,0.091,1.8832,665.8000000000001,2.46,763,80.01,19.400000000000002,5516,4.399,0.967,"CONFIRMED",0.9264142089307579,0.07358579106924217
1683,12017109,"K02106.01",9.75374033,134.06014,0.29500000000000004,2.3480000000000003,430.8,1.87,813,103.3,18.900000000000002,5806,4.5280000000000005,0.899,"CONFIRMED",0.8692243665573401,0.13077563344265983
1693,3734418,"K02261.02",6.6254781,136.17329999999998,0.21130000000000002,2.358,122.0,0.9,828,111.18,2.7,5211,4.5,0.8320000000000001,"FALSE POSITIVE",0.10944843147738736,0.8905515685226126
1694,8613535,"K02263.01",29.968591699999998,147.8598,0.28200000000000003,6.678,309.5,1.9100000000000001,644,40.76,26.5,6249,4.428,1.076,"CONFIRMED",0.8773482091880638,0.12265179081193621
1708,8591173,"K02181.01",12.2885046,141.61869,0.632,2.807,342.1,3.22,913,164.61,12.0,5109,3.96,1.671,"CONFIRMED",0.5178669886248983,0.4821330113751017
1718,1872821,"K02351.01",10.273809570000001,134.65748,0.125,3.2520000000000002,352.8,1.68,799,96.27,19.200000000000003,5806,4.5280000000000005,0.899,"CONFIRMED",0.9014601486003886,0.09853985139961147
1721,8013439,"K02352.03",8.2562857,137.92669999999998,0.8160000000000001,2.0378000000000003,37.300000000000004,1.49,1387,874.5600000000001,18.2,6197,3.837,2.188,"FALSE POSITIVE",0.3877391681210327,0.6122608318789673
1726,4140813,"K02117.01",13.36019864,131.81481,0.534,2.7880000000000003,699.9000000000001,1.84,520,17.3,21.3,4500,4.638,0.6880000000000001,"CONFIRMED",0.913753863573425,0.08624613642657501
1728,3097926,"K02186.01",14.97974335,143.46174,0.93,4.126,1211.8,3.79,620,34.95,33.2,5062,4.481,0.853,"CONFIRMED",0.8667606450221126,0.13323935497788744
1729,10518424,"K02188.02",6.7445683,135.5092,0.1199,3.813,86.60000000000001,0.86,983,220.68,6.800000000000001,6106,4.496,0.923,"FALSE POSITIVE",0.05240613664724847,0.9475938633527515
1730,5730445,"K02189.01",33.35859852,137.57061,0.937,2.286,1825.9,4.44,459,10.46,32.2,5009,4.515,0.799,"CONFIRMED",0.7965786202913288,0.2034213797086712
1731,5601258,"K02191.01",8.84784273,140.15085,0.047,2.0572,460.20000000000005,1.1500000000000001,479,12.48,21.1,3867,4.718,0.552,"CONFIRMED",0.9148204753957654,0.0851795246042346
1737,5716932,"K02358.01",56.4931698,143.99262,0.7070000000000001,8.704,411.90000000000003,4.43,681,50.79,31.8,6160,3.976,2.0460000000000003,"CONFIRMED",0.8916660563230792,0.10833394367692081
1740,11566256,"K02361.01",5.78387049,135.5798,0.227,1.3966,413.3,2.07,1051,288.69,20.700000000000003,6063,4.476,1.012,"CONFIRMED",0.806967552052829,0.19303244794717103
1743,4857213,"K02120.01",8.77425786,132.33386,0.917,2.2245,239.60000000000002,1.75,771,83.63,22.3,5146,4.445,0.905,"CONFIRMED",0.9178864967192171,0.08211350328078293
1746,8591693,"K02123.01",29.4557841,154.17061999999999,0.018000000000000002,3.451,533.8000000000001,2.19,598,30.3,26.6,6036,4.491,0.9490000000000001,"CONFIRMED",0.9316457535308296,0.06835424646917049
1760,5602588,"K02369.02",6.3143446999999995,173.3097,0.0584,2.7960000000000003,191.4,1.34,1012,247.53,6.4,6075,4.486,0.969,"FALSE POSITIVE",0.04269882786397938,0.9573011721360206
1761,5385304,"K02370.01",78.7327023,168.72925999999998,0.9560000000000001,5.041,495.8,7.76,761,79.13,19.1,6715,3.754,2.763,"FALSE POSITIVE",0.25296922090181784,0.7470307790981822
1763,11462341,"K02124.01",42.3375799,158.25187,0.9470000000000001,4.924,354.8,1.45,311,2.21,18.1,4132,4.682,0.581,"CONFIRMED",0.8700407291134591,0.12995927088654097
1764,9405595,"K02125.01",23.3593589,144.01826,0.9400000000000001,5.389,570.1,2.98,684,51.68,25.900000000000002,6244,4.46,1.0090000000000001,"CONFIRMED",0.8413817683921193,0.15861823160788066
1769,8494542,"K02204.01",10.860623780000001,136.65957,0.261,2.2874000000000003,189.60000000000002,2.09,1108,356.24,20.700000000000003,6455,4.125,1.496,"CONFIRMED",0.7796436634404026,0.22035633655959744
1771,11073656,"K02206.01",1.834277283,132.85895,0.381,1.7499,286.5,1.6400000000000001,1459,1068.3600000000001,24.8,5751,4.458,0.9580000000000001,"FALSE POSITIVE",0.29691906421871117,0.7030809357812888
1777,12505654,"K02353.01",5.186737262,134.99509,0.8250000000000001,0.8023,712.7,2.4,860,129.37,25.700000000000003,5230,4.594,0.777,"CONFIRMED",0.9115690260559987,0.08843097394400133
1778,7215678,"K02354.01",1.151244686,132.64551,1.387,1.272,269.6,40.32,1756,2253.09,32.6,6086,4.511,0.921,"FALSE POSITIVE",0.02280005236050575,0.9771999476394942
1781,7449554,"K02357.01",2.42088277,133.57809,0.227,2.8120000000000003,223.3,2.27,1616,1615.1200000000001,20.700000000000003,5583,4.077,1.53,"CONFIRMED",0.8280578525042942,0.1719421474957058
1783,2161536,"K02130.01",16.85592593,138.26808,0.038,2.309,871.5,1.7,408,6.5200000000000005,19.5,3967,4.674,0.587,"CONFIRMED",0.8815578195877362,0.11844218041226384
1785,9661979,"K02132.01",69.8956789,160.66805,0.872,5.276000000000001,548.4,3.04,442,8.99,21.900000000000002,5390,4.303,1.104,"CONFIRMED",0.937795645826819,0.06220435417318101
1793,3440978,"K02288.01",38.103908,161.08647,0.9870000000000001,3.837,961.1,4.08,456,10.22,20.3,5250,4.522,0.771,"FALSE POSITIVE",0.10606355067745066,0.8939364493225493
1795,12121570,"K02290.01",91.500873,165.67309,0.032,4.8420000000000005,704.8000000000001,1.82,310,2.18,22.6,5051,4.628,0.706,"CONFIRMED",0.8983873649251958,0.10161263507480421
1796,8410415,"K02291.01",44.2993483,141.28194,0.614,4.298,797.9000000000001,2.68,463,10.85,23.200000000000003,5316,4.4590000000000005,0.915,"CONFIRMED",0.922278199624104,0.07772180037589604
1797,7987866,"K02363.01",3.13877646,133.65614,0.436,1.6663000000000001,174.10000000000002,0.97,1022,257.32,20.200000000000003,5242,4.556,0.722,"CONFIRMED",0.8056220543984702,0.19437794560152982
1801,9086251,"K02367.01",6.89213244,131.63179,0.541,1.725,82.0,1.35,1177,454.45,17.3,6164,4.227,1.446,"CONFIRMED",0.7616461389839086,0.23835386101609135
1810,4248120,"K02216.01",23.340362510000002,136.20727,0.25,2.0540000000000003,615.1,2.21,601,30.94,18.2,5530,4.425,0.892,"CONFIRMED",0.9103160171874674,0.08968398281253262
1811,9580992,"K02217.01",37.803412099999996,155.37718999999998,0.9680000000000001,4.641,678.1,2.95,460,10.57,20.200000000000003,5329,4.572,0.8190000000000001,"CONFIRMED",0.7259093904761129,0.2740906095238871
1812,8321314,"K02293.01",15.03366411,144.98055,0.01,3.2720000000000002,374.90000000000003,1.7,669,47.32,22.200000000000003,5523,4.526,0.891,"CONFIRMED",0.9297284166366757,0.07027158336332427
1813,6934986,"K02294.01",131.485184,177.48748999999998,0.5780000000000001,5.2940000000000005,557.8000000000001,3.0300000000000002,400,6.08,19.400000000000002,5765,4.236,1.242,"CONFIRMED",0.9097856287470922,0.09021437125290778
1814,4049901,"K02295.01",16.2908527,132.11774,0.10500000000000001,3.176,44.1,0.52,622,35.480000000000004,14.5,5425,4.549,0.797,"CONFIRMED",0.62232388687946,0.37767611312054
1819,10798331,"K02373.01",147.28121199999998,148.80124,0.47400000000000003,7.375,452.8,2.2800000000000002,353,3.69,17.3,5708,4.365,1.054,"CONFIRMED",0.6631934606267252,0.33680653937327476
1830,5357545,"K02219.01",3.757294695,133.95964999999998,0.5860000000000001,0.9269000000000001,273.3,1.23,877,139.89000000000001,23.400000000000002,4901,4.618,0.716,"CONFIRMED",0.8494666347512031,0.15053336524879687
1832,5342473,"K02297.01",4.64495172,136.02095,0.301,3.366,147.4,1.3800000000000001,1209,504.23,19.8,6047,4.343,1.129,"CONFIRMED",0.9300549054625068,0.0699450945374932
1833,9334893,"K02298.01",16.6671415,141.76551,0.444,3.5260000000000002,175.0,0.7000000000000001,469,11.47,17.900000000000002,4729,4.726,0.525,"CONFIRMED",0.8557129911284779,0.1442870088715221
1834,9963265,"K02299.01",16.48686712,139.20337999999998,1.198,1.431,987.9000000000001,27.45,760,78.99,22.1,6090,4.447,1.071,"FALSE POSITIVE",0.034882716736523545,0.9651172832634765
1850,9289704,"K02222.01",34.135676,157.7959,0.08700000000000001,9.120000000000001,622.0,13.98,1526,1281.8600000000001,8.6,7818,3.365,5.555,"FALSE POSITIVE",0.04992116523343848,0.9500788347665615
1854,10874215,"K02305.01",31.0325991,152.27157,0.611,3.476,737.4000000000001,2.64,561,23.41,17.6,5841,4.5200000000000005,0.931,"CONFIRMED",0.7404957789641846,0.25950422103581533
1856,7661065,"K02307.01",4.150297119,134.9355,0.9710000000000001,1.2058,593.4,3.0300000000000002,981,218.44,24.200000000000003,5290,4.519,0.858,"CONFIRMED",0.837934482610294,0.16206551738970595
1857,3937519,"K00221.02",5.89661966,134.03046,0.039,3.1540000000000004,144.0,1.28,1000,237.1,15.3,5392,4.314,1.087,"CONFIRMED",0.8950660539457851,0.10493394605421485
1860,9517393,"K02076.01",56.776983099999995,181.09788999999998,0.7030000000000001,6.864000000000001,884.3000000000001,3.21,491,13.74,33.6,6063,4.476,1.012,"CONFIRMED",0.8963064038785493,0.10369359612145074
1864,3229150,"K02150.01",18.5084526,131.54555,1.258,6.596,758.9000000000001,29.330000000000002,683,51.32,30.1,5942,4.506,0.9380000000000001,"FALSE POSITIVE",0.028652232638369912,0.9713477673616301
1868,8892157,"K02224.02",86.130534,200.9117,0.07200000000000001,3.321,285.2,1.47,391,5.55,3.7,5830,4.54,0.876,"FALSE POSITIVE",0.04287171533097178,0.9571282846690282
1871,11520459,"K02226.01",8.46354384,134.35341,0.387,1.4078000000000002,792.2,2.5100000000000002,805,99.37,26.1,5427,4.495,0.887,"CONFIRMED",0.9090550521400377,0.09094494785996228
1875,11718144,"K02310.01",16.4581861,134.01969,0.108,1.9637,435.8,1.82,644,40.61,22.400000000000002,5475,4.521,0.884,"CONFIRMED",0.9297284166366757,0.07027158336332427
1876,4247991,"K02311.01",191.86419296,294.47035999999997,,4.9,,,,,,,,,"FALSE POSITIVE",0.013271617676549385,0.9867283823234506
1877,4247991,"K02311.02",13.72549689,145.03351999999998,,7.62,,,,,,,,,"FALSE POSITIVE",0.01119437309341964,0.9888056269065804
1878,10026544,"K02312.01",176.331289,170.8589,0.24550000000000002,13.89,109.80000000000001,2.38,505,15.4,8.4,6146,3.8000000000000003,2.251,"FALSE POSITIVE",0.029681197911809787,0.9703188020881902
1882,2853780,"K02081.01",6.2141496,132.25181999999998,0.403,10.141,183.4,4.2700000000000005,1506,1216.48,53.400000000000006,5295,3.617,3.152,"FALSE POSITIVE",0.36788890036128274,0.6321110996387173
1883,9472000,"K02082.01",31.5888979,155.61538,0.194,3.438,360.6,2.59,682,51.02,27.3,5866,4.175,1.367,"CONFIRMED",0.9471815296511825,0.05281847034881743
1886,12505076,"K02154.01",11.92979348,136.66919,0.003,6.152,709.3000000000001,2.43,770,83.04,27.8,5831,4.517,0.921,"CONFIRMED",0.8840879383313611,0.11591206166863882
1887,6185476,"K00227.01",17.65737838,136.585509,0.8277,3.5090000000000003,2155.7000000000003,2.45,350,3.5500000000000003,117.2,3745,4.784,0.47000000000000003,"CONFIRMED",0.8420258368355182,0.15797416316448173
1892,4473226,"K02229.01",14.83340944,135.44213,0.399,3.927,783.0,2.54,694,54.74,19.1,5570,4.471,0.904,"CONFIRMED",0.9004489127224337,0.09955108727756631
1894,2854181,"K02232.01",101.1323475,210.18316,0.057,4.3660000000000005,1502.9,3.87,380,4.91,25.700000000000003,5492,4.389,1.016,"CONFIRMED",0.925776353888349,0.07422364611165098
1898,6062929,"K02315.01",22.1334224,152.18404999999998,0.025,2.049,654.6,1.76,507,15.65,16.3,5165,4.633,0.7020000000000001,"CONFIRMED",0.8685970487894795,0.1314029512105205
1901,7097965,"K02083.01",7.72085047,136.563,0.9630000000000001,1.8264,267.0,2.5300000000000002,1021,257.14,25.0,5887,4.29,1.177,"CONFIRMED",0.8992537444340707,0.10074625556592937
1903,3967326,"K02084.01",4.19577385,135.17605,0.521,2.1557,874.2,3.02,1047,283.78000000000003,23.3,5229,4.378,1.0050000000000001,"CONFIRMED",0.8989819104972168,0.10101808950278328
1906,5211199,"K02158.01",4.5620407,132.64294999999998,0.925,2.8521,81.60000000000001,2.82,1533,1306.97,22.8,5343,3.7640000000000002,2.5060000000000002,"FALSE POSITIVE",0.3307161443230642,0.6692838556769358
1907,8804455,"K02159.01",7.5966998,131.95296,0.7250000000000001,3.6670000000000003,127.5,1.32,964,204.34,24.5,5716,4.343,1.091,"CONFIRMED",0.8919836506219472,0.10801634937805281
1910,5546761,"K02160.02",15.40877383,139.4831786,,3.49,,,,,,,,,"FALSE POSITIVE",0.009789093980327235,0.9902109060196728
1914,5005121,"K02237.01",76.42150099999999,164.4879,0.015000000000000001,7.218,578.4,2.81,455,10.11,23.900000000000002,5561,4.263,1.19,"CONFIRMED",0.9401116913379944,0.05988830866200561
1919,9003401,"K02319.01",21.1033014,144.66035,0.125,2.059,192.5,1.56,718,62.99,21.3,6000,4.363,1.1260000000000001,"CONFIRMED",0.9446891039788436,0.05531089602115641
1920,5978559,"K02321.01",95.61146169999999,138.35664,0.046,7.489000000000001,487.40000000000003,2.37,421,7.45,21.6,6002,4.424,1.081,"CONFIRMED",0.915128914331507,0.08487108566849304
1921,8872048,"K02323.01",58.35512552,179.39794999999998,,8.450000000000001,,,,,,,,,"FALSE POSITIVE",0.01752060065597094,0.9824793993440291
1922,7746958,"K02324.01",1.204686597,131.90555999999998,0.328,0.8230000000000001,233.20000000000002,1.55,1711,2026.81,10.8,5780,4.438,1.0,"FALSE POSITIVE",0.10247383455376524,0.8975261654462348
1926,5705819,"K02091.01",8.77997349,138.48382999999998,0.48100000000000004,3.2201,755.7,2.12,713,61.24,32.7,5191,4.597,0.764,"CONFIRMED",0.9219057799317611,0.07809422006823889
1936,7120108,"K02325.01",1.0258579840000002,131.655621,0.779,0.8069000000000001,270.7,1.57,1520,1264.7,36.0,5123,4.501,0.847,"FALSE POSITIVE",0.2901345127595786,0.7098654872404214
1939,11192235,"K02329.01",1.615357809,132.78459999999998,0.931,1.1435,499.6,1.37,806,99.32000000000001,31.200000000000003,3821,4.755,0.486,"CONFIRMED",0.851721824173387,0.14827817582661293
1942,6525946,"K02093.01",6.78341325,136.10468,0.665,3.5437000000000003,501.20000000000005,20.75,2628,11295.61,35.300000000000004,5096,2.435,8.769,"FALSE POSITIVE",0.09847726258403289,0.9015227374159671
1944,8505920,"K02094.01",42.4269647,156.17194,0.9620000000000001,5.907,632.4000000000001,3.44,496,14.33,26.0,5330,4.366,1.0130000000000001,"CONFIRMED",0.8341933696727437,0.16580663032725623
1946,6041734,"K02167.02",6.957870000000001,359.007,0.1686,4.537,182.3,1.3900000000000001,1047,284.40000000000003,1.8,6240,4.406,1.025,"FALSE POSITIVE",0.05787854785073021,0.9421214521492698
1950,9006186,"K02169.02",3.26662733,136.08452,0.623,2.056,59.900000000000006,0.68,1072,312.85,18.6,5450,4.563,0.842,"CONFIRMED",0.7825775829090174,0.2174224170909826
1952,11030475,"K02248.01",2.81814715,132.25336,0.305,1.7630000000000001,278.6,1.3,1059,298.2,16.5,5167,4.555,0.787,"CONFIRMED",0.678446289711003,0.32155371028899704
1953,11030475,"K02248.02",9.4907638,131.50396,0.3638,2.713,197.4,1.05,704,58.01,7.300000000000001,5290,4.604,0.746,"FALSE POSITIVE",0.09812554481630298,0.901874455183697
1954,11030475,"K02248.03",0.7619624700000001,132.78370999999999,0.322,1.282,190.20000000000002,1.08,1638,1710.1100000000001,18.3,5167,4.555,0.787,"FALSE POSITIVE",0.21881159803161865,0.7811884019683814
1957,5534941,"K02332.01",3.70063251,133.16065,0.7100000000000001,5.408,68.60000000000001,1.24,1329,737.02,29.8,5423,4.105,1.4040000000000001,"CONFIRMED",0.65506063997645,0.3449393600235499
1961,9307509,"K02096.01",9.76293284,139.15802,0.499,3.064,553.2,1.94,703,57.59,23.6,5052,4.503,0.8160000000000001,"CONFIRMED",0.8740221820269969,0.1259778179730031
1966,9006186,"K02169.03",4.27226421,133.21863,0.744,2.113,48.900000000000006,0.64,981,218.63,13.700000000000001,5450,4.563,0.842,"CONFIRMED",0.6752958814242236,0.3247041185757764
1967,9006186,"K02169.04",2.19251903,132.23319999999998,0.616,1.8450000000000002,18.1,0.37,1225,533.25,6.6000000000000005,5450,4.563,0.842,"FALSE POSITIVE",0.032480317040745166,0.9675196829592548
1970,4173026,"K02172.01",10.440873980000001,137.97113,0.914,3.7430000000000003,821.5,3.41,829,111.52,22.200000000000003,5738,4.426,0.981,"CONFIRMED",0.9001709855236175,0.0998290144763825
1971,10471621,"K02554.01",39.7557642,150.60745,1.219,1.9580000000000002,621.8000000000001,13.72,325,2.64,10.200000000000001,4405,4.732,0.511,"FALSE POSITIVE",0.06687546361208008,0.9331245363879199
1972,10471621,"K02554.02",10.27127527,135.17631,0.046,3.0290000000000004,343.5,0.9400000000000001,510,16.02,17.5,4405,4.732,0.511,"CONFIRMED",0.8177421247222365,0.1822578752777635
1977,11752906,"K00253.02",20.6180348,145.51232,0.155,3.2670000000000003,769.5,1.57,359,3.92,16.3,3757,4.681,0.5760000000000001,"CONFIRMED",0.8194323911502424,0.1805676088497577
1980,6198182,"K02636.01",3.88148385,135.12314,0.252,2.6790000000000003,36.300000000000004,0.59,1156,423.0,11.9,5854,4.469,0.979,"CONFIRMED",0.4746375164699578,0.5253624835300422
1982,8676038,"K02410.01",186.65435483000002,187.3800339,,10.51,,,,,,,,,"FALSE POSITIVE",0.019499635340092136,0.9805003646599079
1984,8676038,"K02410.02",86.59322294,201.0035479,,7.98,,,,,,,,,"FALSE POSITIVE",0.01760662372570254,0.9823933762742975
1985,8073806,"K02411.01",11.964073990000001,133.15804,0.903,4.526,784.2,3.21,808,100.96000000000001,22.900000000000002,5903,4.437,0.961,"CONFIRMED",0.8569307062782873,0.1430692937217127
1989,8074328,"K02486.01",4.267961416,134.07063,0.255,1.3427,127.4,1.42,1371,834.16,24.6,6395,4.275,1.237,"CONFIRMED",0.7428340774726407,0.2571659225273593
1994,6605493,"K02559.01",9.30991834,136.39785,0.551,3.455,114.5,1.21,913,164.38,19.200000000000003,5806,4.353,1.101,"CONFIRMED",0.893652135119079,0.10634786488092093
1995,4670217,"K02560.01",18.120938799999998,134.17615999999998,0.108,3.781,504.20000000000005,1.68,543,20.580000000000002,15.8,4905,4.5360000000000005,0.774,"CONFIRMED",0.825304714390949,0.17469528560905098
1997,9574179,"K02637.01",3.98864999,134.8296,0.35500000000000004,3.516,94.2,1.1500000000000001,1233,547.73,12.4,5692,4.288,1.188,"CONFIRMED",0.7881396688122729,0.21186033118772707
1998,6211812,"K02638.01",2.5240175170000003,133.85945999999998,0.077,1.1968,303.0,1.5,1203,495.14,19.8,5420,4.487,0.871,"CONFIRMED",0.8815850822855902,0.11841491771440985
1999,11391755,"K02639.01",25.112336199999998,146.3464,0.007,7.922000000000001,398.8,2.22,691,53.730000000000004,11.8,6133,4.367,1.112,"CONFIRMED",0.5711952833672282,0.42880471663277175
