"rowid","kepid","kepoi_name","koi_period","koi_time0bk","koi_impact","koi_duration","koi_depth","koi_prad","koi_teq","koi_insol","koi_model_snr","koi_steff","koi_slogg","koi_srad","predict","CONFIRMED","FALSE POSITIVE"
38,11138155,"K00760.01",4.9593192440000005,172.2585292,0.8310000000000001,2.22739,9802.0,12.21,1103,349.40000000000003,696.5,5712,4.359,1.082,"CONFIRMED",0.49616063737869265,0.5038393626213074
59,11818800,"K00777.01",40.4195037,173.56468999999998,0.911,3.362,6256.0,7.51,467,11.290000000000001,36.9,5446,4.507,0.781,"FALSE POSITIVE",0.39981403994560244,0.6001859600543975
63,11918099,"K00780.02",7.2406612,137.75545,1.198,0.558,556.4,19.45,734,68.63,13.700000000000001,5005,4.595,0.765,"FALSE POSITIVE",0.08111160498857498,0.918888395011425
64,9579641,"K00115.03",3.43591631,132.6624,0.624,3.1330000000000005,23.200000000000003,0.55,1272,617.61,8.700000000000001,5779,4.339,1.087,"FALSE POSITIVE",0.2671563611999154,0.7328436388000845
73,3246984,"K00799.01",1.6266302250000002,169.820171,1.26,2.1145,1620.6000000000001,32.43,1547,1355.88,103.60000000000001,5735,4.41,0.973,"FALSE POSITIVE",0.06322871151566506,0.9367712884843349
85,3115833,"K00797.01",10.181584004000001,177.141891,0.92,3.5089,5741.1,7.73,812,102.91,183.60000000000002,5988,4.541,0.836,"FALSE POSITIVE",0.2931345636844635,0.7068654363155364
93,3453214,"K00802.01",19.620346923,181.88181899999998,0.458,2.0038,21725.0,13.6,643,40.39,340.5,5710,4.492,0.905,"FALSE POSITIVE",0.34045037961378694,0.659549620386213
95,3641726,"K00804.01",9.02930689,177.20422,0.024,3.1449000000000003,1019.8000000000001,2.57,757,77.75,53.900000000000006,5349,4.526,0.8200000000000001,"CONFIRMED",0.9793001829981803,0.020699817001819665
104,3940418,"K00810.01",4.783002698000001,170.508434,0.003,2.3350000000000004,1008.7,2.5,886,145.48,70.60000000000001,5170,4.574,0.807,"CONFIRMED",0.9515261900424957,0.04847380995750428
113,4544670,"K00815.01",34.84398644,172.633252,0.934,2.9315,4523.6,7.61,511,16.1,76.80000000000001,5509,4.482,0.871,"FALSE POSITIVE",0.3807169989943504,0.6192830010056496
123,5115978,"K00823.01",1.028436523,170.228582,1.5734000000000001,1.8606000000000003,8098.0,72.77,1947,3400.48,89.60000000000001,6228,4.428,0.99,"FALSE POSITIVE",0.018789412431418896,0.9812105875685811
154,5792202,"K00841.03",6.54626149,133.85963999999998,0.644,2.7500000000000004,655.9000000000001,2.19,810,101.78,24.8,5251,4.581,0.8170000000000001,"CONFIRMED",0.9439085537195205,0.05609144628047946
166,6867155,"K00868.01",235.9986399,208.399822,0.778,8.2284,20715.0,10.59,188,0.29,271.8,4245,4.627,0.657,"FALSE POSITIVE",0.3361524475701153,0.6638475524298847
172,6526710,"K00856.01",39.74893077,172.85464399999998,0.881,7.3051,15179.0,14.21,552,21.87,561.1,6122,4.487,0.964,"FALSE POSITIVE",0.16040583873167635,0.8395941612683236
184,6862328,"K00865.01",119.0207044,222.236492,0.076,8.140500000000001,7430.5,8.98,366,4.25,223.5,5453,4.3420000000000005,1.062,"CONFIRMED",0.8444410065412521,0.1555589934587479
196,11869052,"K00120.01",20.5452375,137.91394,0.9500000000000001,2.5170000000000003,218.5,2.41,742,71.57000000000001,18.5,5670,4.206,1.264,"CONFIRMED",0.9487342891097069,0.05126571089029308
202,7135852,"K00875.01",4.220965778,170.622433,0.7050000000000001,3.0854000000000004,2260.0,2.62,595,29.68,157.8,3837,4.747,0.517,"CONFIRMED",0.9463436415195465,0.05365635848045347
211,7678434,"K00892.02",3.96996298,137.75447,0.8360000000000001,1.1757000000000002,299.2,1.78,992,229.37,15.0,5121,4.457,0.888,"CONFIRMED",0.7804747530966997,0.21952524690330033
216,7380537,"K00883.01",2.6888992330000003,170.10209039999998,0.001,2.11275,37492.0,12.040000000000001,929,175.76,1011.6,4820,4.667,0.639,"FALSE POSITIVE",0.291,0.7090000000000001
230,8013419,"K00901.01",12.732624065000001,176.939054,0.811,2.2083000000000004,6465.700000000001,4.87,432,8.22,210.5,3950,4.721,0.541,"CONFIRMED",0.6354644762575626,0.36453552374243736
231,8018547,"K00902.01",83.92494032,236.76334,0.658,6.790400000000001,7958.700000000001,4.78,226,0.62,182.10000000000002,3960,4.746,0.509,"CONFIRMED",0.6531770397424698,0.34682296025753023
247,7938496,"K00900.01",13.81020318,172.33533,0.791,3.048,1309.7,4.5600000000000005,833,113.75,46.2,5942,4.327,1.1420000000000001,"CONFIRMED",0.8587268235981464,0.14127317640185355
253,8552202,"K00914.01",3.886655224,169.73814,0.649,3.1646,581.6,1.87,1010,246.29,48.1,5662,4.61,0.738,"CONFIRMED",0.8513862708210945,0.14861372917890547
269,9140402,"K00928.01",2.494170338,170.852848,0.095,1.1221,863.7,2.42,1194,480.19,69.2,5569,4.566,0.8290000000000001,"CONFIRMED",0.7224059421420097,0.2775940578579903
287,8951215,"K00924.01",39.4759093,173.31207,0.9380000000000001,2.9680000000000004,1012.6,4.0600000000000005,577,26.13,26.6,6225,4.45,1.031,"CONFIRMED",0.5990621283650398,0.4009378716349602
304,9347899,"K00935.04",9.61731426,142.47478999999998,0.331,3.8692,234.0,1.94,1010,246.13,18.2,6035,4.22,1.2570000000000001,"CONFIRMED",0.9698803247213363,0.03011967527866366
312,9904059,"K00145.01",102.96419519999999,158.07473,0.922,15.735000000000001,1896.7,39.0,797,95.4,86.10000000000001,5047,3.0660000000000003,7.119,"FALSE POSITIVE",0.194,0.806
316,2860866,"K01103.01",90.1240507,356.23415,0.6980000000000001,11.649000000000001,3020.3,7.12,485,13.09,57.900000000000006,6520,4.375,1.215,"CONFIRMED",0.521270634919405,0.47872936508059505
318,10460629,"K01168.01",856.672115,228.44987999999998,0.1158,23.144000000000002,858.1,3.87,242,0.81,39.2,6449,4.232,1.309,"FALSE POSITIVE",0.33785183949023484,0.6621481605097652
319,10319385,"K01169.01",0.6892101730000001,133.28584,0.154,1.6169000000000002,195.0,1.32,1943,3362.71,93.4,5630,4.505,0.9540000000000001,"FALSE POSITIVE",0.3854044303745031,0.6145955696254969
320,10482160,"K01170.01",7.34373964,137.29873999999998,0.185,1.1784000000000001,574.4,1.84,839,117.5,32.2,5757,4.597,0.762,"CONFIRMED",0.7671611119210721,0.23283888807892794
327,11180361,"K00971.01",0.533059312,171.2274419,1.2630000000000001,1.8621,1495.8000000000002,133.56,5862,277887.7,179.60000000000002,8523,3.559,4.051,"FALSE POSITIVE",0.016759689942002297,0.9832403100579977
342,10287723,"K01174.01",129995.77840000001,393.59961999999996,0.7127,9.408000000000001,1474.9,2.99,25,0.0,35.7,4500,4.572,0.726,"CONFIRMED",0.5355541817620396,0.4644458182379604
345,11013201,"K00972.01",13.118962443000001,261.53943399999997,0.042,4.3045,372.20000000000005,8.25,1768,2310.43,267.40000000000003,7221,3.488,4.24,"FALSE POSITIVE",0.40100512832403185,0.5989948716759681
348,9414417,"K00974.01",53.5057611,172.98304,0.46,10.5616,195.60000000000002,2.52,675,49.160000000000004,71.2,6247,4.016,1.762,"CONFIRMED",0.8400258038938045,0.15997419610619545
354,6131236,"K01051.01",6.79685353,138.11324,0.62,3.1702000000000004,393.1,2.0100000000000002,985,222.91,29.8,6061,4.486,0.97,"CONFIRMED",0.7522978151589632,0.2477021848410368
361,2307199,"K00151.01",13.4471791,132.830555,0.9630000000000001,3.0454000000000003,1428.2,5.24,848,122.34,105.30000000000001,6276,4.405,1.041,"FALSE POSITIVE",0.3802483256757259,0.6197516743242741
367,11192141,"K00977.01",1.3537718920000001,261.43662,1.203,7.0120000000000005,1349.1000000000001,430.99,4903,136609.48,76.7,4283,2.012,15.76,"FALSE POSITIVE",0.027806552771478893,0.9721934472285211
379,3109930,"K01112.01",37.8102649,158.35799,0.061000000000000006,8.733,570.3000000000001,2.33,566,24.27,35.2,6085,4.4510000000000005,0.973,"CONFIRMED",0.8789124163985252,0.12108758360147476
391,1161345,"K00984.01",4.2874666800000005,262.06245,0.374,1.5693000000000001,790.1,2.29,942,186.31,19.400000000000002,5296,4.5760000000000005,0.8150000000000001,"CONFIRMED",0.7088771712183952,0.2911228287816048
403,2853446,"K01118.01",7.37290344,137.60990999999999,0.993,2.172,205.20000000000002,2.67,1004,240.11,19.1,5973,4.371,1.07,"FALSE POSITIVE",0.32372477927803994,0.67627522072196
405,3942446,"K01193.01",119.06248819999999,149.22223,0.9680000000000001,3.1188000000000002,5372.3,10.4,366,4.26,71.60000000000001,5697,4.392,0.92,"FALSE POSITIVE",0.3374534279704094,0.6625465720295907
416,6124941,"K01058.01",5.670155713000001,136.201739,1.2670000000000001,0.9361,536.7,5.8500000000000005,341,3.21,37.300000000000004,3337,5.126,0.183,"FALSE POSITIVE",0.1560920147895813,0.8439079852104188
429,4061149,"K01201.01",2.757584622,133.05016999999998,0.093,0.9267000000000001,563.1,1.01,615,33.79,19.6,3683,4.84,0.424,"CONFIRMED",0.904918350070715,0.09508164992928503
433,10743597,"K00989.03",16.15811112,143.00233,1.8572000000000002,6.049,2319.8,86.13,660,44.83,52.800000000000004,5619,4.5360000000000005,0.874,"FALSE POSITIVE",0.012,0.988
443,8218274,"K01064.01",1.187352427,133.465454,1.222,4.9990000000000006,20703.0,67.35,2251,6067.3,717.4000000000001,6424,4.186,1.489,"FALSE POSITIVE",0.006,0.994
453,3859628,"K01191.01",8.17242644,361.20157,0.926,3.902,864.3000000000001,3.29,858,127.95,37.0,5705,4.499,0.905,"CONFIRMED",0.7970743538737297,0.2029256461262703
454,3644071,"K01192.01",1295.3622149999999,176.10646,1.3935,28.297,8708.0,57.82,169,0.19,164.0,5609,4.346,1.048,"FALSE POSITIVE",0.1508232558257878,0.8491767441742122
456,1431122,"K00994.01",4.2989201,132.86186999999998,0.9720000000000001,2.7470000000000003,237.60000000000002,2.12,1046,283.62,20.0,5300,4.385,0.986,"CONFIRMED",0.7441151946783066,0.25588480532169344
462,8260218,"K01066.01",5.714817603,355.00831,0.096,3.1412600000000004,12295.0,9.290000000000001,943,187.27,537.7,5695,4.526,0.842,"CONFIRMED",0.6786690753698349,0.3213309246301651
467,6359320,"K01127.03",2.83668931,353.81531,0.33,3.031,166.10000000000002,1.19,1242,562.48,12.100000000000001,5831,4.517,0.921,"CONFIRMED",0.5365113317221403,0.46348866827785973
477,3447722,"K01198.04",1.00861677,132.109479,,0.91,,,,,,,,,"FALSE POSITIVE",8.021310968324543E-4,0.9991978689031675
484,12105051,"K00141.01",2.624234833,132.30498799999998,0.781,1.3874000000000002,2607.0,5.11,1164,434.31,361.1,5340,4.514,0.899,"CONFIRMED",0.6996795204877854,0.30032047951221463
487,8240904,"K01070.03",92.77779000000001,367.6112,0.017400000000000002,6.640000000000001,359.0,1.92,410,6.7,5.2,5888,4.444,1.0190000000000001,"FALSE POSITIVE",0.24646558652818204,0.7535344134718179
498,3756801,"K01206.01",422.91767799999997,448.49647999999996,0.7887000000000001,31.274,1367.7,5.89,292,1.73,61.7,5796,4.12,1.444,"FALSE POSITIVE",0.4606159420609474,0.5393840579390525
508,10232123,"K01075.01",1.3437677970000002,133.275862,0.891,1.9405000000000001,4702.6,18.66,2654,11675.380000000001,269.8,6324,3.8000000000000003,2.312,"FALSE POSITIVE",0.12142028986662626,0.8785797101333738
512,8397675,"K01140.01",0.553261874,133.446605,1.246,0.8875000000000001,1038.1000000000001,97.36,3689,43709.08,202.20000000000002,5679,3.565,3.142,"FALSE POSITIVE",0.009093023255467415,0.9909069767445325
536,8313667,"K01145.01",30.587215299999997,162.8842,0.013000000000000001,5.369800000000001,464.8,2.32,621,35.08,33.1,5944,4.38,1.082,"CONFIRMED",0.9301460709869862,0.0698539290130138
540,9595686,"K00944.01",3.108251172,170.244566,0.9,2.5048000000000004,1867.7,4.43,1096,340.69,156.5,5330,4.495,0.847,"CONFIRMED",0.7904635266661644,0.20953647333383563
541,9605514,"K00945.01",25.847495799999997,188.874,0.054,5.985,537.4,2.4,672,48.230000000000004,27.3,6297,4.448,1.031,"CONFIRMED",0.8228047541081905,0.17719524589180946
542,9605514,"K00945.02",40.715561,146.36485,0.008,6.894,680.9000000000001,2.7,578,26.34,28.900000000000002,6297,4.448,1.031,"CONFIRMED",0.8824360434412957,0.11756395655870433
551,10141900,"K01082.01",6.50327035,135.26657,0.08,2.591,418.3,1.67,804,98.81,19.0,4999,4.49,0.843,"CONFIRMED",0.9244033414721489,0.07559665852785113
552,10141900,"K01082.02",4.09667624,133.09833,0.14200000000000002,2.1900000000000004,302.3,1.42,938,182.9,16.2,4999,4.49,0.843,"CONFIRMED",0.9062174956202507,0.09378250437974933
562,5297298,"K00130.01",34.193600311000004,155.2966351,0.625,5.41382,13715.0,21.95,778,86.74,1405.6000000000001,6129,3.991,1.786,"FALSE POSITIVE",0.23485386073589326,0.7651461392641068
564,9772531,"K00950.01",31.201692472,183.40761369999998,0.001,2.1566300000000003,34514.0,8.31,286,1.59,607.4,3748,4.796,0.449,"FALSE POSITIVE",0.477,0.523
573,4649305,"K00143.01",22.65117451,140.337593,0.925,3.6895000000000002,2250.0,7.62,855,126.57000000000001,170.10000000000002,6968,4.3100000000000005,1.333,"FALSE POSITIVE",0.22585004967451094,0.7741499503254891
575,10118816,"K01085.01",7.71790675,139.15725,0.112,1.84,306.8,0.9,502,15.01,12.600000000000001,3975,4.753,0.509,"CONFIRMED",0.6586980088055134,0.34130199119448656
581,10295951,"K01154.01",6.810823723,136.04667,0.5700000000000001,7.985740000000001,14447.0,26.060000000000002,1626,1656.16,1441.9,7226,3.967,2.079,"FALSE POSITIVE",0.21652307695150375,0.7834769230484963
597,3247268,"K01089.02",12.21828097,140.32109499999999,0.778,2.6969000000000003,1843.4,5.1000000000000005,835,114.59,90.10000000000001,5822,4.351,1.081,"CONFIRMED",0.8596650879979134,0.1403349120020866
603,10354039,"K01159.01",64.617518,166.14425,0.9,5.796,2486.6000000000004,5.4,383,5.09,61.900000000000006,5043,4.47,0.881,"CONFIRMED",0.7193007802367211,0.28069921976327894
613,2164169,"K01029.01",32.3122867,133.867,0.934,6.569000000000001,677.8000000000001,4.84,699,56.49,33.6,5821,4.108,1.494,"CONFIRMED",0.908952550292015,0.09104744970798495
614,2574338,"K01030.01",9.22961384,138.43961,0.067,2.2350000000000003,492.1,2.79,1021,257.11,19.3,6320,4.347,1.252,"CONFIRMED",0.6469449959397316,0.35305500406026835
619,3329204,"K01095.01",51.59809554,203.97991399999998,0.251,2.0153000000000003,5869.200000000001,6.57,449,9.61,79.7,5681,4.551,0.859,"CONFIRMED",0.7264210401773453,0.2735789598226547
620,3230491,"K01096.01",1500.0,315.33083,0.9243,7.109000000000001,9592.0,9.8,139,0.09,62.5,5606,4.597,0.76,"FALSE POSITIVE",0.3486666666865349,0.6513333333134651
630,1026957,"K00958.01",21.76129812,166.540438,0.12300000000000001,1.243,1300.7,2.5300000000000002,486,13.18,60.0,4859,4.612,0.72,"CONFIRMED",0.7766977211833,0.22330227881669995
631,10002261,"K00959.01",12.713794177,175.07256769999998,0.48500000000000004,2.4409300000000003,36719.0,2.31,181,0.26,2981.3,2661,5.283,0.116,"FALSE POSITIVE",0.32922118389606475,0.6707788161039352
633,2162635,"K01032.01",1500.1406772,176.08226,0.9131,25.727000000000004,4129.900000000001,18.35,206,0.42,83.30000000000001,5009,3.755,2.283,"FALSE POSITIVE",0.23940144929289817,0.7605985507071018
646,10337517,"K01165.01",7.053934488,136.357253,0.899,1.7244000000000002,511.5,2.36,840,117.33,56.300000000000004,5357,4.498,0.863,"CONFIRMED",0.9319172219634057,0.06808277803659435
648,10351231,"K01166.01",7.6746614,133.22431,0.9390000000000001,1.9374000000000002,503.0,2.8000000000000003,957,198.67000000000002,20.8,6063,4.47,1.0010000000000001,"CONFIRMED",0.675752465441823,0.324247534558177
662,7102227,"K01360.03",0.7640175530000001,132.2214,0.442,1.103,128.20000000000002,0.86,1589,1503.79,13.200000000000001,5142,4.602,0.755,"FALSE POSITIVE",0.2555457558073103,0.7444542441926897
664,6837146,"K01362.01",20.51360192,357.49424,0.7030000000000001,3.4769,1174.1000000000001,2.58,540,20.150000000000002,32.300000000000004,5310,4.6080000000000005,0.704,"CONFIRMED",0.8751187766194344,0.12488122338056562
666,11122894,"K01426.03",150.01895109999998,224.685714,1.252,4.382300000000001,4319.7,32.6,325,2.62,106.2,5618,4.46,0.897,"FALSE POSITIVE",0.09127272725105286,0.9087272727489472
669,11030711,"K01429.01",205.912735,252.74129,0.196,9.992,2378.8,4.68,298,1.85,49.400000000000006,5644,4.457,0.969,"FALSE POSITIVE",0.4702737547159195,0.5297262452840805
671,6607286,"K01239.01",0.7832761730000001,355.94865,0.041,1.6735000000000002,264.7,1.98,2149,5056.88,46.900000000000006,5640,4.247,1.233,"CONFIRMED",0.5927757304012775,0.4072242695987225
672,6607286,"K01239.02",3.17405898,357.05776,0.42200000000000004,2.3156000000000003,282.2,2.09,1348,780.46,29.200000000000003,5640,4.247,1.233,"CONFIRMED",0.6276038122475147,0.3723961877524853
690,11075279,"K01431.01",345.15893539999996,318.30771899999996,0.87,7.5646,5087.900000000001,7.79,241,0.8,197.9,5597,4.515,0.931,"FALSE POSITIVE",0.26529598312452435,0.7347040168754757
692,6607447,"K01242.01",99.6442783,283.236289,0.9660000000000001,5.1772,3215.6000000000004,8.48,415,6.98,163.20000000000002,6102,4.447,1.016,"FALSE POSITIVE",0.39543826937675475,0.6045617306232453
712,6441738,"K01246.01",19.03723442,148.55057,0.033,3.3882000000000003,401.3,5.74,1051,288.04,25.3,5248,3.523,2.892,"FALSE POSITIVE",0.33853813299536706,0.6614618670046329
720,10713616,"K01311.01",83.5781976,202.45864999999998,0.544,7.2487,630.8000000000001,6.63,655,43.62,54.900000000000006,6056,3.7880000000000003,2.562,"FALSE POSITIVE",0.3155198553353548,0.6844801446646451
736,8454250,"K01254.01",5.082722475000001,137.26075,0.019,5.913900000000001,1974.1000000000001,4.4,1059,296.94,95.5,5780,4.438,1.0,"CONFIRMED",0.7285711314678193,0.27142886853218073
740,10928043,"K01315.01",6.84639884,133.76181,0.9,3.4919000000000002,149.70000000000002,1.9000000000000001,1132,387.84000000000003,36.300000000000004,6065,4.251,1.31,"CONFIRMED",0.9512879448533058,0.04871205514669419
741,10794087,"K01316.01",7.64970832,138.33113,0.898,6.625000000000001,55.400000000000006,1.43,1144,404.99,28.5,5855,4.125,1.613,"CONFIRMED",0.7563600188493729,0.24363998115062713
742,10794087,"K01316.02",12.37679312,143.3787176,,3.8500000000000005,,,,,,,,,"FALSE POSITIVE",0.0015088410722091793,0.9984911589277908
745,7287415,"K01369.01",3.0161820130000003,133.88395,0.732,2.8349,222.5,2.25,1449,1044.49,31.900000000000002,5611,4.144,1.4000000000000001,"CONFIRMED",0.5815159215927124,0.41848407840728763
752,11599038,"K01437.01",7.01733571,133.90591999999998,0.5810000000000001,3.567,255.5,1.61,984,221.46,15.5,6052,4.456,0.967,"CONFIRMED",0.6148519260585308,0.3851480739414692
759,8630788,"K01258.03",148.272013,138.00557,0.883,4.192,1707.4,4.3,321,2.5100000000000002,21.8,5717,4.538,0.884,"CONFIRMED",0.6000589867830276,0.3999410132169724
766,6766634,"K01375.01",321.21243649999997,206.930556,0.873,4.0120000000000005,2358.6,7.25,310,2.17,81.7,6018,4.257,1.286,"FALSE POSITIVE",0.3116836861670017,0.6883163138329983
780,8678594,"K01261.02",15.19423359,142.73422,0.906,3.1060000000000003,367.8,3.69,893,150.25,18.1,5588,4.047,1.593,"CONFIRMED",0.9159228374958038,0.08407716250419617
803,8813698,"K01268.01",268.9410974,360.070904,0.765,5.4434000000000005,9010.2,13.57,321,2.52,120.4,5798,4.224,1.306,"FALSE POSITIVE",0.30393939393758773,0.6960606060624123
807,4274548,"K01331.01",6.800820320000001,359.17999,0.597,1.9883000000000002,699.9000000000001,1.8800000000000001,697,55.83,25.5,4805,4.633,0.6880000000000001,"CONFIRMED",0.906226614177227,0.09377338582277295
816,11336883,"K01445.02",54.325573999999996,142.236,0.154,9.860000000000001,44.2,0.76,545,20.85,7.7,6343,4.4110000000000005,1.137,"FALSE POSITIVE",0.13477445043623448,0.8652255495637655
817,11336883,"K01445.03",20.01959599,150.8362184,,7.000000000000001,,,,,,,,,"FALSE POSITIVE",0.004093179584480822,0.9959068204155191
821,9705459,"K01448.01",2.4865861700000003,134.110364,0.079,2.7189,42122.0,24.39,1461,1077.69,91.60000000000001,5892,4.3500000000000005,1.198,"FALSE POSITIVE",0.24756746730208398,0.752432532697916
825,8631160,"K01271.01",162.0479502,278.88057299999997,0.663,9.897400000000001,4840.5,11.52,437,8.65,370.20000000000005,6309,4.16,1.567,"CONFIRMED",0.6112727272510529,0.38872727274894714
838,9202151,"K01393.01",1.694740233,355.35754299999996,0.671,1.6864000000000001,1446.8000000000002,2.12,797,95.14,92.30000000000001,3764,4.739,0.527,"CONFIRMED",0.7805331094861031,0.2194668905138969
846,8804283,"K01276.01",22.79020351,138.68515,0.036000000000000004,5.0394000000000005,617.9000000000001,2.57,634,38.27,47.7,5478,4.354,1.053,"CONFIRMED",0.9788983575105668,0.021101642489433248
847,8804283,"K01276.02",13.26079792,139.09879999999998,0.22,3.9120000000000004,199.4,1.47,760,78.79,17.6,5478,4.354,1.053,"CONFIRMED",0.8462056312561035,0.15379436874389651
853,4077526,"K01336.04",4.45814897,134.39742999999999,0.754,2.8670000000000004,188.10000000000002,1.61,1212,511.6,14.3,6100,4.376,1.083,"CONFIRMED",0.6325430174171924,0.36745698258280757
855,8935810,"K01395.01",6.230334999999999,181.29566,0.808,1.6493000000000002,1449.2,3.7,875,138.33,31.6,5477,4.557,0.865,"CONFIRMED",0.8941436399817466,0.10585636001825338
859,9427402,"K01397.01",6.247030799,356.90972,0.039,1.4848000000000001,1496.6000000000001,1.8900000000000001,512,16.23,44.800000000000004,3821,4.764,0.487,"CONFIRMED",0.8639460208415985,0.13605397915840145
861,3962440,"K01208.01",700.00298217,249.44205,0.14300000000000002,7.652500000000001,3245.9,6.43,238,0.76,60.300000000000004,6487,4.397,1.118,"FALSE POSITIVE",0.2617069419808686,0.7382930580191314
862,3534076,"K01209.01",272.08683529999996,378.13721,0.3629,2.7145,5572.0,5.95,251,0.93,21.5,5587,4.548,0.791,"FALSE POSITIVE",0.19212121218442918,0.8078787878155709
874,4466677,"K01338.02",42.0370662,178.25006,0.672,6.282000000000001,266.8,1.6600000000000001,527,18.16,14.700000000000001,5823,4.4270000000000005,0.96,"CONFIRMED",0.6103604117035866,0.38963958829641343
875,4466677,"K01338.03",21.0112068,132.6336,0.8530000000000001,4.507000000000001,163.60000000000002,1.4000000000000001,663,45.79,10.200000000000001,5823,4.4270000000000005,0.96,"FALSE POSITIVE",0.37271858064085245,0.6272814193591476
877,9269281,"K01398.01",5.82348911,354.99602,0.877,2.2441,888.7,3.0,955,196.33,38.1,5774,4.526,0.864,"CONFIRMED",0.7717915585041046,0.22820844149589536
878,9100484,"K01399.01",8.75059775,358.24233,0.33,2.8288,881.9000000000001,2.27,682,51.0,28.3,4942,4.599,0.779,"CONFIRMED",0.9294481261968612,0.07055187380313876
892,8742590,"K01281.01",49.4781446,141.82465,0.048,2.4930000000000003,496.6,1.8800000000000001,462,10.73,20.400000000000002,5776,4.554,0.849,"CONFIRMED",0.774746489688754,0.22525351031124596
904,9150827,"K01408.01",14.53410833,145.42642999999998,0.766,3.3094,510.6,1.36,420,7.34,32.5,3957,4.6930000000000005,0.553,"CONFIRMED",0.9380032044053078,0.06199679559469218
940,6631721,"K00160.01",13.73808249,134.43787,0.9570000000000001,3.354,660.7,3.84,912,163.52,68.4,6375,4.292,1.178,"CONFIRMED",0.7232128677070141,0.2767871322929859
962,10971674,"K01296.01",2.3808626320000004,135.32521169999998,0.664,4.204160000000001,32634.0,21.650000000000002,1480,1133.0,2590.6000000000004,5821,4.297,1.129,"FALSE POSITIVE",0.11696408048272133,0.8830359195172787
965,7363829,"K01356.01",384.02570682,335.816169,,14.56,,,,,,,,,"FALSE POSITIVE",0.01039815906714648,0.9896018409328535
966,6719086,"K01357.01",3.014330766,357.37948,0.01,2.4747000000000003,975.3000000000001,2.87,1124,377.79,57.300000000000004,5209,4.446,0.9530000000000001,"CONFIRMED",0.8014733065366745,0.19852669346332552
967,7376983,"K01358.01",5.644914154,356.73699,0.445,2.2599,1397.9,2.66,744,72.38,63.900000000000006,4769,4.622,0.714,"CONFIRMED",0.8540902462601662,0.14590975373983384
970,11026304,"K01420.01",13.35151248,363.08674199999996,0.5730000000000001,3.6045000000000003,3308.8,4.44,585,27.77,107.9,4843,4.562,0.754,"FALSE POSITIVE",0.46444675117731093,0.5355532488226891
971,11342550,"K01421.01",1693.6636225,524.27995,0.5283,22.604000000000003,9515.300000000001,10.23,157,0.14,122.80000000000001,5923,4.445,1.0210000000000001,"FALSE POSITIVE",0.4668232558853924,0.5331767441146076
984,7376983,"K01358.02",8.74292005,358.59286,0.025,2.6277000000000004,779.5,1.92,643,40.33,30.700000000000003,4769,4.622,0.714,"CONFIRMED",0.9169807220101357,0.0830192779898643
985,7376983,"K01358.03",3.64830183,355.39128,0.063,1.9985000000000002,371.70000000000005,1.33,860,129.44,19.900000000000002,4769,4.622,0.714,"CONFIRMED",0.7270362206995488,0.27296377930045124
986,7376983,"K01358.04",2.345863002,354.11185,0.035,1.6795000000000002,316.70000000000005,1.23,997,233.38,19.6,4769,4.622,0.714,"CONFIRMED",0.6927367181777954,0.30726328182220464
987,6946199,"K01359.01",37.1011418,370.4803,0.41000000000000003,5.5556,1357.5,3.19,532,18.95,55.2,5986,4.527,0.85,"CONFIRMED",0.5803363209366799,0.41966367906332014
988,6946199,"K01359.02",104.8205868,374.83153999999996,0.918,4.4794,3920.1000000000004,6.45,376,4.74,76.60000000000001,5986,4.527,0.85,"FALSE POSITIVE",0.36598719424009324,0.6340128057599068
1003,10867062,"K01303.01",34.296636299999996,143.66728,0.7110000000000001,19.718,696.6,3.29,584,27.6,66.7,5490,4.263,1.167,"FALSE POSITIVE",0.3104176805391908,0.6895823194608093
1005,4860678,"K01602.01",9.97716876,137.2361,0.002,5.908,252.9,2.5300000000000002,1028,263.89,21.8,5557,4.037,1.616,"CONFIRMED",0.9295379286408424,0.07046207135915761
1010,9836959,"K01715.01",105.0145774,228.94455,0.9540000000000001,7.426000000000001,296.0,2.29,406,6.44,33.9,5868,4.363,1.042,"CONFIRMED",0.7344315614700317,0.26556843852996825
1015,9823487,"K01489.01",16.00460392,140.47981,0.49000000000000005,3.9475000000000002,831.9000000000001,2.24,583,27.41,34.300000000000004,5180,4.597,0.769,"CONFIRMED",0.9545756271481514,0.04542437285184864
1029,10015937,"K01720.01",59.6585348,168.08764,0.9560000000000001,5.514,1043.8,3.59,393,5.66,21.200000000000003,5243,4.547,0.8310000000000001,"CONFIRMED",0.6546128028035164,0.3453871971964836
1035,11821363,"K01494.01",8.19596647,136.68735999999998,0.252,2.8240000000000003,792.8000000000001,2.04,672,48.2,20.200000000000003,4723,4.557,0.747,"CONFIRMED",0.9161175944209099,0.0838824055790901
1054,11820830,"K01728.01",12.7319385,138.73144,1.278,4.4157,11449.0,70.11,1145,405.75,69.9,7238,4.221,1.568,"FALSE POSITIVE",0.014,0.986
1057,9636135,"K01498.02",2.42150341,133.83517,0.55,2.9650000000000003,171.5,1.62,1532,1305.04,15.8,6213,4.3870000000000005,1.195,"FALSE POSITIVE",0.23974293272197247,0.7602570672780276
1059,7841925,"K01499.03",6.20920207,136.87938,0.272,2.637,101.9,0.89,914,164.98,12.100000000000001,5440,4.438,0.885,"CONFIRMED",0.7233617702275514,0.27663822977244856
