"rowid","kepid","kepoi_name","koi_period","koi_time0bk","koi_impact","koi_duration","koi_depth","koi_prad","koi_teq","koi_insol","koi_model_snr","koi_steff","koi_slogg","koi_srad","predict","CONFIRMED","FALSE POSITIVE"
1746,8591693,"K02123.01",29.4557841,154.17061999999999,0.018000000000000002,3.451,533.8000000000001,2.19,598,30.3,26.6,6036,4.491,0.9490000000000001,"CONFIRMED",0.8262355466336291,0.17376445336637086
1760,5602588,"K02369.02",6.3143446999999995,173.3097,0.0584,2.7960000000000003,191.4,1.34,1012,247.53,6.4,6075,4.486,0.969,"CONFIRMED",0.7008702110034436,0.2991297889965564
1761,5385304,"K02370.01",78.7327023,168.72925999999998,0.9560000000000001,5.041,495.8,7.76,761,79.13,19.1,6715,3.754,2.763,"FALSE POSITIVE",0.3855607306348696,0.6144392693651304
1763,11462341,"K02124.01",42.3375799,158.25187,0.9470000000000001,4.924,354.8,1.45,311,2.21,18.1,4132,4.682,0.581,"CONFIRMED",0.6598038956053502,0.3401961043946497
1764,9405595,"K02125.01",23.3593589,144.01826,0.9400000000000001,5.389,570.1,2.98,684,51.68,25.900000000000002,6244,4.46,1.0090000000000001,"FALSE POSITIVE",0.4908110967337892,0.5091889032662108
1769,8494542,"K02204.01",10.860623780000001,136.65957,0.261,2.2874000000000003,189.60000000000002,2.09,1108,356.24,20.700000000000003,6455,4.125,1.496,"CONFIRMED",0.6812433268432018,0.31875667315679823
1771,11073656,"K02206.01",1.834277283,132.85895,0.381,1.7499,286.5,1.6400000000000001,1459,1068.3600000000001,24.8,5751,4.458,0.9580000000000001,"FALSE POSITIVE",0.3619236397501573,0.6380763602498427
1777,12505654,"K02353.01",5.186737262,134.99509,0.8250000000000001,0.8023,712.7,2.4,860,129.37,25.700000000000003,5230,4.594,0.777,"CONFIRMED",0.5532726111992359,0.4467273888007642
1778,7215678,"K02354.01",1.151244686,132.64551,1.387,1.272,269.6,40.32,1756,2253.09,32.6,6086,4.511,0.921,"FALSE POSITIVE",0.0538934733431935,0.9461065266568065
1781,7449554,"K02357.01",2.42088277,133.57809,0.227,2.8120000000000003,223.3,2.27,1616,1615.1200000000001,20.700000000000003,5583,4.077,1.53,"FALSE POSITIVE",0.4337907639749462,0.5662092360250538
1783,2161536,"K02130.01",16.85592593,138.26808,0.038,2.309,871.5,1.7,408,6.5200000000000005,19.5,3967,4.674,0.587,"CONFIRMED",0.9056372970383205,0.09436270296167948
1785,9661979,"K02132.01",69.8956789,160.66805,0.872,5.276000000000001,548.4,3.04,442,8.99,21.900000000000002,5390,4.303,1.104,"CONFIRMED",0.6050785198264459,0.39492148017355405
1793,3440978,"K02288.01",38.103908,161.08647,0.9870000000000001,3.837,961.1,4.08,456,10.22,20.3,5250,4.522,0.771,"CONFIRMED",0.6183921263180114,0.3816078736819885
1795,12121570,"K02290.01",91.500873,165.67309,0.032,4.8420000000000005,704.8000000000001,1.82,310,2.18,22.6,5051,4.628,0.706,"CONFIRMED",0.7605917488012615,0.2394082511987385
1796,8410415,"K02291.01",44.2993483,141.28194,0.614,4.298,797.9000000000001,2.68,463,10.85,23.200000000000003,5316,4.4590000000000005,0.915,"CONFIRMED",0.7129758976966367,0.28702410230336334
1797,7987866,"K02363.01",3.13877646,133.65614,0.436,1.6663000000000001,174.10000000000002,0.97,1022,257.32,20.200000000000003,5242,4.556,0.722,"CONFIRMED",0.6138632663940884,0.38613673360591155
1801,9086251,"K02367.01",6.89213244,131.63179,0.541,1.725,82.0,1.35,1177,454.45,17.3,6164,4.227,1.446,"CONFIRMED",0.5257209279008095,0.4742790720991905
1810,4248120,"K02216.01",23.340362510000002,136.20727,0.25,2.0540000000000003,615.1,2.21,601,30.94,18.2,5530,4.425,0.892,"CONFIRMED",0.8381130906221904,0.1618869093778096
1811,9580992,"K02217.01",37.803412099999996,155.37718999999998,0.9680000000000001,4.641,678.1,2.95,460,10.57,20.200000000000003,5329,4.572,0.8190000000000001,"CONFIRMED",0.573693635728985,0.426306364271015
1812,8321314,"K02293.01",15.03366411,144.98055,0.01,3.2720000000000002,374.90000000000003,1.7,669,47.32,22.200000000000003,5523,4.526,0.891,"CONFIRMED",0.8351477313552204,0.16485226864477961
1813,6934986,"K02294.01",131.485184,177.48748999999998,0.5780000000000001,5.2940000000000005,557.8000000000001,3.0300000000000002,400,6.08,19.400000000000002,5765,4.236,1.242,"CONFIRMED",0.5168867316883843,0.4831132683116158
1814,4049901,"K02295.01",16.2908527,132.11774,0.10500000000000001,3.176,44.1,0.52,622,35.480000000000004,14.5,5425,4.549,0.797,"CONFIRMED",0.8349762038680193,0.16502379613198068
1819,10798331,"K02373.01",147.28121199999998,148.80124,0.47400000000000003,7.375,452.8,2.2800000000000002,353,3.69,17.3,5708,4.365,1.054,"FALSE POSITIVE",0.42831666266786317,0.5716833373321368
1830,5357545,"K02219.01",3.757294695,133.95964999999998,0.5860000000000001,0.9269000000000001,273.3,1.23,877,139.89000000000001,23.400000000000002,4901,4.618,0.716,"CONFIRMED",0.6382409428135429,0.3617590571864571
1832,5342473,"K02297.01",4.64495172,136.02095,0.301,3.366,147.4,1.3800000000000001,1209,504.23,19.8,6047,4.343,1.129,"CONFIRMED",0.5464212752608251,0.453578724739175
1833,9334893,"K02298.01",16.6671415,141.76551,0.444,3.5260000000000002,175.0,0.7000000000000001,469,11.47,17.900000000000002,4729,4.726,0.525,"CONFIRMED",0.7899420315629235,0.2100579684370765
1834,9963265,"K02299.01",16.48686712,139.20337999999998,1.198,1.431,987.9000000000001,27.45,760,78.99,22.1,6090,4.447,1.071,"FALSE POSITIVE",0.44699686853532195,0.553003131464678
1850,9289704,"K02222.01",34.135676,157.7959,0.08700000000000001,9.120000000000001,622.0,13.98,1526,1281.8600000000001,8.6,7818,3.365,5.555,"FALSE POSITIVE",0.13905803370983205,0.860941966290168
1854,10874215,"K02305.01",31.0325991,152.27157,0.611,3.476,737.4000000000001,2.64,561,23.41,17.6,5841,4.5200000000000005,0.931,"CONFIRMED",0.6742147909946619,0.3257852090053382
1856,7661065,"K02307.01",4.150297119,134.9355,0.9710000000000001,1.2058,593.4,3.0300000000000002,981,218.44,24.200000000000003,5290,4.519,0.858,"FALSE POSITIVE",0.451539046004485,0.548460953995515
1857,3937519,"K00221.02",5.89661966,134.03046,0.039,3.1540000000000004,144.0,1.28,1000,237.1,15.3,5392,4.314,1.087,"CONFIRMED",0.7801141137024546,0.21988588629754535
1860,9517393,"K02076.01",56.776983099999995,181.09788999999998,0.7030000000000001,6.864000000000001,884.3000000000001,3.21,491,13.74,33.6,6063,4.476,1.012,"CONFIRMED",0.5443323549534403,0.45566764504655966
1864,3229150,"K02150.01",18.5084526,131.54555,1.258,6.596,758.9000000000001,29.330000000000002,683,51.32,30.1,5942,4.506,0.9380000000000001,"FALSE POSITIVE",0.35975417803798415,0.6402458219620158
1868,8892157,"K02224.02",86.130534,200.9117,0.07200000000000001,3.321,285.2,1.47,391,5.55,3.7,5830,4.54,0.876,"CONFIRMED",0.7656854874160613,0.23431451258393865
1871,11520459,"K02226.01",8.46354384,134.35341,0.387,1.4078000000000002,792.2,2.5100000000000002,805,99.37,26.1,5427,4.495,0.887,"CONFIRMED",0.7357337059211873,0.2642662940788127
1875,11718144,"K02310.01",16.4581861,134.01969,0.108,1.9637,435.8,1.82,644,40.61,22.400000000000002,5475,4.521,0.884,"CONFIRMED",0.8372544031602294,0.16274559683977066
1876,4247991,"K02311.01",191.86419296,294.47035999999997,,4.9,,,,,,,,,"FALSE POSITIVE",0.0028549181006015667,0.9971450818993984
1877,4247991,"K02311.02",13.72549689,145.03351999999998,,7.62,,,,,,,,,"FALSE POSITIVE",0.028368026106263544,0.9716319738937365
1878,10026544,"K02312.01",176.331289,170.8589,0.24550000000000002,13.89,109.80000000000001,2.38,505,15.4,8.4,6146,3.8000000000000003,2.251,"FALSE POSITIVE",0.3310581119550692,0.6689418880449308
1882,2853780,"K02081.01",6.2141496,132.25181999999998,0.403,10.141,183.4,4.2700000000000005,1506,1216.48,53.400000000000006,5295,3.617,3.152,"FALSE POSITIVE",0.3296424461843315,0.6703575538156685
1883,9472000,"K02082.01",31.5888979,155.61538,0.194,3.438,360.6,2.59,682,51.02,27.3,5866,4.175,1.367,"CONFIRMED",0.8319819794644778,0.1680180205355222
1886,12505076,"K02154.01",11.92979348,136.66919,0.003,6.152,709.3000000000001,2.43,770,83.04,27.8,5831,4.517,0.921,"CONFIRMED",0.7531038582350129,0.24689614176498703
1887,6185476,"K00227.01",17.65737838,136.585509,0.8277,3.5090000000000003,2155.7000000000003,2.45,350,3.5500000000000003,117.2,3745,4.784,0.47000000000000003,"CONFIRMED",0.7240589200299408,0.27594107997005923
1892,4473226,"K02229.01",14.83340944,135.44213,0.399,3.927,783.0,2.54,694,54.74,19.1,5570,4.471,0.904,"CONFIRMED",0.7365029897198814,0.2634970102801186
1894,2854181,"K02232.01",101.1323475,210.18316,0.057,4.3660000000000005,1502.9,3.87,380,4.91,25.700000000000003,5492,4.389,1.016,"CONFIRMED",0.7605722428818915,0.2394277571181085
1898,6062929,"K02315.01",22.1334224,152.18404999999998,0.025,2.049,654.6,1.76,507,15.65,16.3,5165,4.633,0.7020000000000001,"CONFIRMED",0.8693726890456024,0.13062731095439756
1901,7097965,"K02083.01",7.72085047,136.563,0.9630000000000001,1.8264,267.0,2.5300000000000002,1021,257.14,25.0,5887,4.29,1.177,"FALSE POSITIVE",0.48313058277036736,0.5168694172296326
1903,3967326,"K02084.01",4.19577385,135.17605,0.521,2.1557,874.2,3.02,1047,283.78000000000003,23.3,5229,4.378,1.0050000000000001,"CONFIRMED",0.6043668241311062,0.39563317586889385
1906,5211199,"K02158.01",4.5620407,132.64294999999998,0.925,2.8521,81.60000000000001,2.82,1533,1306.97,22.8,5343,3.7640000000000002,2.5060000000000002,"FALSE POSITIVE",0.29410174297131786,0.7058982570286821
1907,8804455,"K02159.01",7.5966998,131.95296,0.7250000000000001,3.6670000000000003,127.5,1.32,964,204.34,24.5,5716,4.343,1.091,"CONFIRMED",0.55491949823722,0.44508050176278
1910,5546761,"K02160.02",15.40877383,139.4831786,,3.49,,,,,,,,,"FALSE POSITIVE",0.038059563943218744,0.9619404360567813
1914,5005121,"K02237.01",76.42150099999999,164.4879,0.015000000000000001,7.218,578.4,2.81,455,10.11,23.900000000000002,5561,4.263,1.19,"CONFIRMED",0.7985448622506406,0.20145513774935947
1919,9003401,"K02319.01",21.1033014,144.66035,0.125,2.059,192.5,1.56,718,62.99,21.3,6000,4.363,1.1260000000000001,"CONFIRMED",0.8251265876185842,0.17487341238141588
1920,5978559,"K02321.01",95.61146169999999,138.35664,0.046,7.489000000000001,487.40000000000003,2.37,421,7.45,21.6,6002,4.424,1.081,"CONFIRMED",0.6714294118067012,0.3285705881932987
1921,8872048,"K02323.01",58.35512552,179.39794999999998,,8.450000000000001,,,,,,,,,"FALSE POSITIVE",0.014173055557180958,0.985826944442819
1922,7746958,"K02324.01",1.204686597,131.90555999999998,0.328,0.8230000000000001,233.20000000000002,1.55,1711,2026.81,10.8,5780,4.438,1.0,"FALSE POSITIVE",0.25780165840536806,0.7421983415946319
1926,5705819,"K02091.01",8.77997349,138.48382999999998,0.48100000000000004,3.2201,755.7,2.12,713,61.24,32.7,5191,4.597,0.764,"CONFIRMED",0.6998685113398915,0.30013148866010847
1936,7120108,"K02325.01",1.0258579840000002,131.655621,0.779,0.8069000000000001,270.7,1.57,1520,1264.7,36.0,5123,4.501,0.847,"FALSE POSITIVE",0.2376450067746022,0.7623549932253978
1939,11192235,"K02329.01",1.615357809,132.78459999999998,0.931,1.1435,499.6,1.37,806,99.32000000000001,31.200000000000003,3821,4.755,0.486,"CONFIRMED",0.5469981462469148,0.4530018537530852
1942,6525946,"K02093.01",6.78341325,136.10468,0.665,3.5437000000000003,501.20000000000005,20.75,2628,11295.61,35.300000000000004,5096,2.435,8.769,"FALSE POSITIVE",0.016090908600211007,0.983909091399789
1944,8505920,"K02094.01",42.4269647,156.17194,0.9620000000000001,5.907,632.4000000000001,3.44,496,14.33,26.0,5330,4.366,1.0130000000000001,"CONFIRMED",0.6045651527840621,0.39543484721593797
1946,6041734,"K02167.02",6.957870000000001,359.007,0.1686,4.537,182.3,1.3900000000000001,1047,284.40000000000003,1.8,6240,4.406,1.025,"CONFIRMED",0.6922159363221458,0.3077840636778541
1950,9006186,"K02169.02",3.26662733,136.08452,0.623,2.056,59.900000000000006,0.68,1072,312.85,18.6,5450,4.563,0.842,"FALSE POSITIVE",0.483149032659804,0.516850967340196
1952,11030475,"K02248.01",2.81814715,132.25336,0.305,1.7630000000000001,278.6,1.3,1059,298.2,16.5,5167,4.555,0.787,"CONFIRMED",0.6238582608419936,0.3761417391580064
1953,11030475,"K02248.02",9.4907638,131.50396,0.3638,2.713,197.4,1.05,704,58.01,7.300000000000001,5290,4.604,0.746,"CONFIRMED",0.7453874963825078,0.2546125036174922
1954,11030475,"K02248.03",0.7619624700000001,132.78370999999999,0.322,1.282,190.20000000000002,1.08,1638,1710.1100000000001,18.3,5167,4.555,0.787,"FALSE POSITIVE",0.2757139616666834,0.7242860383333166
1957,5534941,"K02332.01",3.70063251,133.16065,0.7100000000000001,5.408,68.60000000000001,1.24,1329,737.02,29.8,5423,4.105,1.4040000000000001,"FALSE POSITIVE",0.40634679410917973,0.5936532058908203
1961,9307509,"K02096.01",9.76293284,139.15802,0.499,3.064,553.2,1.94,703,57.59,23.6,5052,4.503,0.8160000000000001,"CONFIRMED",0.744176518511722,0.2558234814882781
1966,9006186,"K02169.03",4.27226421,133.21863,0.744,2.113,48.900000000000006,0.64,981,218.63,13.700000000000001,5450,4.563,0.842,"FALSE POSITIVE",0.4939737804526061,0.5060262195473939
1967,9006186,"K02169.04",2.19251903,132.23319999999998,0.616,1.8450000000000002,18.1,0.37,1225,533.25,6.6000000000000005,5450,4.563,0.842,"FALSE POSITIVE",0.3927016344862094,0.6072983655137906
1970,4173026,"K02172.01",10.440873980000001,137.97113,0.914,3.7430000000000003,821.5,3.41,829,111.52,22.200000000000003,5738,4.426,0.981,"CONFIRMED",0.517561342865005,0.48243865713499506
1971,10471621,"K02554.01",39.7557642,150.60745,1.219,1.9580000000000002,621.8000000000001,13.72,325,2.64,10.200000000000001,4405,4.732,0.511,"CONFIRMED",0.5929890026950877,0.40701099730491225
1972,10471621,"K02554.02",10.27127527,135.17631,0.046,3.0290000000000004,343.5,0.9400000000000001,510,16.02,17.5,4405,4.732,0.511,"CONFIRMED",0.8725325710224721,0.12746742897752794
1977,11752906,"K00253.02",20.6180348,145.51232,0.155,3.2670000000000003,769.5,1.57,359,3.92,16.3,3757,4.681,0.5760000000000001,"CONFIRMED",0.8925225389482739,0.10747746105172604
1980,6198182,"K02636.01",3.88148385,135.12314,0.252,2.6790000000000003,36.300000000000004,0.59,1156,423.0,11.9,5854,4.469,0.979,"CONFIRMED",0.568056431805805,0.43194356819419494
1982,8676038,"K02410.01",186.65435483000002,187.3800339,,10.51,,,,,,,,,"FALSE POSITIVE",0.0017276541369477538,0.9982723458630522
1984,8676038,"K02410.02",86.59322294,201.0035479,,7.98,,,,,,,,,"FALSE POSITIVE",0.009858304966912979,0.990141695033087
1985,8073806,"K02411.01",11.964073990000001,133.15804,0.903,4.526,784.2,3.21,808,100.96000000000001,22.900000000000002,5903,4.437,0.961,"CONFIRMED",0.5051486439533655,0.4948513560466346
1989,8074328,"K02486.01",4.267961416,134.07063,0.255,1.3427,127.4,1.42,1371,834.16,24.6,6395,4.275,1.237,"CONFIRMED",0.514649739293713,0.48535026070628695
1994,6605493,"K02559.01",9.30991834,136.39785,0.551,3.455,114.5,1.21,913,164.38,19.200000000000003,5806,4.353,1.101,"CONFIRMED",0.6354957478822432,0.3645042521177568
1995,4670217,"K02560.01",18.120938799999998,134.17615999999998,0.108,3.781,504.20000000000005,1.68,543,20.580000000000002,15.8,4905,4.5360000000000005,0.774,"CONFIRMED",0.8596337771711028,0.14036622282889719
1997,9574179,"K02637.01",3.98864999,134.8296,0.35500000000000004,3.516,94.2,1.1500000000000001,1233,547.73,12.4,5692,4.288,1.188,"CONFIRMED",0.5441093245158877,0.45589067548411233
1998,6211812,"K02638.01",2.5240175170000003,133.85945999999998,0.077,1.1968,303.0,1.5,1203,495.14,19.8,5420,4.487,0.871,"CONFIRMED",0.6428501653587897,0.35714983464121025
1999,11391755,"K02639.01",25.112336199999998,146.3464,0.007,7.922000000000001,398.8,2.22,691,53.730000000000004,11.8,6133,4.367,1.112,"CONFIRMED",0.771144632727675,0.22885536727232508
2000,11391755,"K02639.02",2.1210238070000003,170.85003999999998,1.0045,0.3673,263.90000000000003,5.75,1573,1446.5,6.4,6133,4.367,1.112,"FALSE POSITIVE",0.179203744254127,0.820796255745873
2001,9088780,"K02640.01",33.18089453,136.48201799999998,,15.24,,,,,,,,,"FALSE POSITIVE",0.011418045625776085,0.9885819543742239
2002,8894646,"K02641.01",3.5555792200000003,132.75203,0.269,3.24,60.400000000000006,0.84,1270,615.03,15.5,5839,4.337,1.082,"CONFIRMED",0.5407984386700608,0.4592015613299392
2006,5621586,"K02415.01",5.25419589,133.72952,0.007,2.9878,461.8,2.12,1093,338.15000000000003,26.1,6123,4.472,0.987,"CONFIRMED",0.6617934314487021,0.33820656855129794
2007,9210387,"K02416.01",5.9060890200000005,131.56096,0.025,2.4090000000000003,340.70000000000005,1.77,1012,247.83,9.3,5966,4.493,0.961,"CONFIRMED",0.7059162107551236,0.2940837892448764
2008,11852982,"K00247.01",13.81504449,181.12621,0.868,2.3244000000000002,1032.6000000000001,1.9100000000000001,391,5.5200000000000005,46.7,3732,4.736,0.509,"CONFIRMED",0.7599902097591786,0.2400097902408213
2010,2718778,"K02489.01",3.92453009,132.40179,0.112,3.6910000000000003,463.5,1.82,1074,314.25,25.3,5776,4.554,0.849,"CONFIRMED",0.6121218247343874,0.38787817526561263
2011,3122913,"K02490.01",11.60653061,134.41637,0.024,2.194,771.7,1.8800000000000001,584,27.47,17.8,4703,4.582,0.7010000000000001,"CONFIRMED",0.8792127951520237,0.1207872048479763
2022,9654468,"K02417.01",47.7052566,146.3164,0.918,5.9590000000000005,1161.5,2.89,347,3.42,22.8,4551,4.609,0.672,"CONFIRMED",0.6080905768659722,0.39190942313402777
2032,8247770,"K02569.01",8.28157072,136.25775,0.042,3.1,139.20000000000002,1.37,956,197.82,12.9,5640,4.288,1.175,"CONFIRMED",0.7909492355730824,0.20905076442691758
2033,6867588,"K02571.01",0.82628442,132.26993,0.28,0.9603,134.9,0.96,1629,1654.69,25.6,5218,4.548,0.8290000000000001,"FALSE POSITIVE",0.2967225287167419,0.7032774712832581
2034,7501646,"K02572.01",6.37705295,136.91384,0.234,1.949,502.8,2.15,935,180.66,17.900000000000002,5672,4.503,0.965,"CONFIRMED",0.6931919598584391,0.3068080401415609
2040,8838950,"K02421.01",2.27050106,133.54216,0.47300000000000003,1.903,106.7,0.55,903,157.05,15.9,4671,4.721,0.528,"CONFIRMED",0.6228481634547012,0.3771518365452988
2048,8256453,"K02573.01",1.3475126320000002,132.127858,1.252,1.9817,2651.8,23.45,1346,775.1800000000001,88.7,5316,4.585,0.685,"FALSE POSITIVE",0.14515436474066534,0.8548456352593347
2051,12257999,"K02577.01",18.55581565,132.07104999999999,0.07300000000000001,5.372,565.9,20.830000000000002,1793,2442.2400000000002,33.2,5988,2.982,8.841,"FALSE POSITIVE",0.05347464223346765,0.9465253577665323
2052,6922203,"K02578.01",13.33094869,133.78632,1.199,1.4260000000000002,725.6,25.95,815,104.37,17.1,5991,4.394,1.039,"FALSE POSITIVE",0.4651892537673309,0.5348107462326691
2063,8631504,"K02503.01",14.820059599999999,133.39933,0.059000000000000004,3.902,184.9,0.96,552,21.92,21.900000000000002,4825,4.603,0.732,"CONFIRMED",0.8582152012127686,0.14178479878723133
2064,8110767,"K02504.01",20.49041,144.41979,0.011000000000000001,4.369,661.8000000000001,2.34,625,36.01,23.3,5681,4.524,0.923,"CONFIRMED",0.818887229290406,0.18111277070959397
2067,8379705,"K02507.01",11.1296971,138.57573,0.5720000000000001,2.942,371.0,1.93,843,119.44,14.700000000000001,6122,4.487,0.964,"CONFIRMED",0.6057240827333892,0.3942759172666108
2068,9896018,"K02579.01",2.7296036,133.28661,0.509,2.721,145.6,1.53,1455,1056.15,18.400000000000002,5887,4.292,1.235,"FALSE POSITIVE",0.35335502231053006,0.6466449776894699
2070,11818872,"K02581.01",12.7372371,136.0162,0.364,3.358,100.80000000000001,0.87,697,55.82,12.9,5420,4.502,0.868,"CONFIRMED",0.7623624359340124,0.23763756406598752
2071,11771430,"K02582.01",40.0306267,148.85881999999998,0.322,4.815,214.5,2.0100000000000002,617,34.19,19.5,5855,4.227,1.373,"CONFIRMED",0.7721344653361739,0.22786553466382603
2088,10387742,"K02583.01",3.03267135,134.0668,0.23800000000000002,1.774,42.400000000000006,0.6,1187,468.31,15.600000000000001,5640,4.492,0.921,"CONFIRMED",0.5747924798173087,0.4252075201826912
2092,12156347,"K02588.01",5.7795713300000005,136.53014,0.9460000000000001,2.5213,396.6,1.5,598,30.22,18.900000000000002,4102,4.687,0.581,"CONFIRMED",0.6508424587677563,0.34915754123224374
2093,8636539,"K02656.01",6.77367892,138.07568,0.228,3.579,150.70000000000002,1.33,1083,324.84000000000003,15.100000000000001,6392,4.425,1.072,"CONFIRMED",0.5918972352998819,0.4081027647001181
2094,9283156,"K02657.01",5.2240243600000005,132.85379,0.12000000000000001,2.608,48.1,0.58,941,185.16,15.100000000000001,5487,4.5120000000000005,0.84,"CONFIRMED",0.7371548367313698,0.2628451632686301
2095,8547429,"K02658.01",11.6601667,140.62189,0.9830000000000001,5.882000000000001,181.0,2.08,834,114.36,20.400000000000002,5791,4.381,1.083,"FALSE POSITIVE",0.46608077201633735,0.5339192279836626
2099,5097868,"K02435.01",6.80243431,132.40355,1.0,3.817,249.10000000000002,2.6,895,151.72,14.9,5836,4.561,0.8160000000000001,"FALSE POSITIVE",0.40755629083025746,0.5924437091697425
2103,9574158,"K02512.01",15.92108138,147.0537,0.9720000000000001,1.5443,716.8000000000001,3.14,645,40.88,16.1,5595,4.57,0.8200000000000001,"CONFIRMED",0.5866325574533053,0.4133674425466946
2104,9653622,"K02513.01",19.0054098,144.15573999999998,1.228,1.8430000000000002,542.4,28.47,758,78.19,20.200000000000003,6347,4.423,1.036,"FALSE POSITIVE",0.4435069145788221,0.5564930854211779
2106,7294743,"K02516.01",2.81043228,133.40821,0.35100000000000003,3.874,47.400000000000006,1.43,1701,1978.53,17.8,5415,3.868,2.079,"FALSE POSITIVE",0.36378595912169565,0.6362140408783044
2109,6765135,"K02592.01",175.603366,202.3721,0.9520000000000001,9.543000000000001,506.8,2.87,348,3.46,14.700000000000001,6225,4.461,1.0090000000000001,"FALSE POSITIVE",0.14641585371922916,0.8535841462807708
2110,3861595,"K00004.01",3.8493717370000002,157.52668599999998,0.915,2.632,1298.6000000000001,12.94,2034,4055.29,132.70000000000002,6244,3.657,2.992,"FALSE POSITIVE",0.09150312345812894,0.9084968765418711
2117,5342061,"K02666.01",64.034363,159.04319999999998,0.9850000000000001,9.174000000000001,758.8000000000001,3.47,411,6.72,16.900000000000002,5691,4.561,0.783,"FALSE POSITIVE",0.41068019199903494,0.5893198080009651
2125,4047631,"K02519.01",4.790912471,132.01539,0.9690000000000001,0.5134000000000001,360.70000000000005,2.25,717,62.51,17.6,4359,4.601,0.676,"CONFIRMED",0.6398011659751034,0.3601988340248966
2137,8022489,"K02674.01",197.5111484,272.3864,0.8140000000000001,11.106,2575.6000000000004,9.52,391,5.54,175.20000000000002,5616,4.0040000000000004,1.674,"FALSE POSITIVE",0.20164193333031477,0.7983580666696852
2143,6516185,"K02445.01",47.365932799999996,175.03549999999998,1.085,7.929,757.0,11.97,481,12.620000000000001,16.0,5708,4.482,0.902,"FALSE POSITIVE",0.4506861447718806,0.5493138552281194
2146,7183745,"K02521.02",4.86634094,353.34130999999996,0.895,1.885,366.70000000000005,1.94,881,142.39000000000001,15.200000000000001,4996,4.497,0.8310000000000001,"CONFIRMED",0.6184114235166833,0.3815885764833167
2147,9177629,"K02522.01",5.60402307,133.82507999999999,0.8,1.0273,224.9,1.25,774,84.65,20.6,4847,4.581,0.737,"CONFIRMED",0.6421453481245982,0.35785465187540183
2150,5942949,"K02525.01",57.2932309,146.23112,0.021,4.878,773.6,1.95,355,3.7600000000000002,15.700000000000001,4806,4.564,0.729,"CONFIRMED",0.8462464081312316,0.15375359186876836
2153,7446631,"K02598.01",29.2254372,143.98764,0.384,5.293,174.10000000000002,1.35,614,33.69,15.700000000000001,6049,4.461,1.008,"CONFIRMED",0.7108296359513435,0.2891703640486564
2157,5906426,"K02377.01",13.903405699999999,143.52317,0.871,3.4080000000000004,261.40000000000003,1.55,646,41.08,15.3,5261,4.523,0.8190000000000001,"CONFIRMED",0.6348553804546389,0.3651446195453611
2161,12208631,"K02449.01",53.3580444,138.38497999999998,0.905,6.812,736.1,3.41,474,11.94,19.700000000000003,5481,4.369,1.036,"CONFIRMED",0.5626264303394335,0.43737356966056645
2166,7879433,"K02527.01",1.3857877410000001,135.49119,0.35000000000000003,1.6449,85.4,0.55,1008,245.15,19.1,4239,4.667,0.6,"CONFIRMED",0.6390145581392568,0.3609854418607433
2167,9205907,"K02528.01",12.022953620000001,136.20686999999998,0.9650000000000001,1.2667000000000002,778.6,3.2800000000000002,776,85.78,20.1,5982,4.535,0.879,"CONFIRMED",0.5222018757566702,0.47779812424332985
2173,2443393,"K02603.01",73.711039,202.7848,0.28400000000000003,10.062000000000001,136.70000000000002,1.77,563,23.81,21.1,6374,4.1930000000000005,1.502,"CONFIRMED",0.6213800864185545,0.37861991358144553
2174,9019191,"K02604.01",14.433483260000001,143.60783,1.185,2.6630000000000003,526.8000000000001,16.25,558,22.91,14.8,4915,4.627,0.7020000000000001,"CONFIRMED",0.555971797177374,0.444028202822626
2176,3002478,"K02380.01",6.3570531400000005,135.47755999999998,0.023,1.324,272.2,1.59,990,227.07,17.3,5982,4.493,0.96,"CONFIRMED",0.737360020716208,0.262639979283792
2180,8631751,"K02453.01",1.5305152050000002,131.867506,0.882,0.5945,659.7,0.84,608,32.46,23.200000000000003,3462,5.0040000000000004,0.259,"CONFIRMED",0.5941147547189869,0.40588524528101316
2187,4172746,"K02531.01",17.6997392,140.94958,0.10500000000000001,2.7600000000000002,752.7,1.96,523,17.73,19.8,4807,4.583,0.742,"CONFIRMED",0.8657919458896008,0.1342080541103991
2188,5174858,"K02532.01",7.970971899999999,134.0507,0.911,1.2893000000000001,488.40000000000003,2.27,760,79.10000000000001,17.3,5237,4.572,0.8260000000000001,"CONFIRMED",0.5766546583752032,0.4233453416247968
2193,5095635,"K02607.01",0.7544577290000001,134.983522,0.677,0.5891000000000001,248.20000000000002,2.07,2131,4879.62,31.1,5561,4.25,1.193,"FALSE POSITIVE",0.09454699080714168,0.9054530091928583
2198,4172013,"K02386.01",16.2707207,145.09699999999998,1.187,5.707000000000001,468.0,28.42,827,110.79,13.0,6117,4.315,1.244,"FALSE POSITIVE",0.3862992856651022,0.6137007143348978
2204,5042210,"K02462.01",12.14684625,131.55623,0.687,6.197,70.7,1.75,1097,342.49,27.1,5877,3.927,1.963,"CONFIRMED",0.5271801463916738,0.47281985360832623
2206,1996180,"K02534.02",5.42204257,133.46021,0.9400000000000001,2.9520000000000004,79.10000000000001,1.3900000000000001,1222,527.11,10.700000000000001,6123,4.263,1.2630000000000001,"FALSE POSITIVE",0.34745300629126696,0.652546993708733
2207,9635606,"K02535.01",48.8882668,153.8341,0.9880000000000001,6.468000000000001,462.8,2.96,386,5.23,13.5,4821,4.529,0.788,"CONFIRMED",0.5828512428755765,0.41714875712442345
